date,vol_real,vol_ewm,vol_egarch,vol_gjr
1998-08-07,20.08173048173881,20.12110635561336,18.99332677853074,26.597500952657587
1998-08-10,19.893894881738312,19.638457482574335,18.69257520644898,25.36719209667268
1998-08-11,20.10731567067694,19.715778064116446,17.95565582722797,24.198910577531898
1998-08-12,20.471450683488943,19.891910315016087,17.722184734327072,23.403336845280116
1998-08-13,20.525658603987964,19.5752814406174,18.16656402597565,23.693932972985728
1998-08-14,20.182710726284032,19.487718316092913,18.53895154096792,22.962309462731138
1998-08-17,21.795024924387327,20.35782035147541,18.53552901879153,22.58798383240248
1998-08-18,22.907826105612934,20.70046482494495,18.772304048166017,22.624236726980985
1998-08-19,22.43382922056306,20.10053428311972,19.642477702408247,22.18032776692574
1998-08-20,22.44614533633387,19.62278897497997,20.146619323815205,21.58335973701547
1998-08-21,21.614942640933737,19.382980539927242,19.533542041189524,20.79061520686773
1998-08-24,21.80505931564413,18.954588753527908,19.212367206797957,20.251472449815203
1998-08-25,21.74885300038696,18.453737875102398,19.24304905589232,20.201261776024676
1998-08-26,21.368073424566113,18.157044204720346,18.862382904116316,19.420346635154882
1998-08-27,24.94899672449097,23.26695065314997,18.331627951201874,18.643923222164606
1998-08-28,24.20988558470357,23.29317200345798,18.273719978648753,18.49779755056896
1998-08-31,32.84341896652603,35.438104108621935,21.27399554677767,27.69267104129447
1998-09-01,36.415162164575946,37.38615860543801,21.73721232009372,27.882805140846077
1998-09-02,34.55616172437264,36.27747453111322,28.581026963447044,48.29929428127646
1998-09-03,34.28749714178347,35.32127594475412,31.479622589292838,47.394868758203565
1998-09-04,34.022874822634925,34.406539031053576,30.02639006361519,44.838865710920686
1998-09-08,38.9900193502023,38.54150131639113,29.276528349202408,42.93467394673211
1998-09-09,39.28481504047218,37.94811481936988,28.488087686269736,41.18757504798421
1998-09-10,39.942366997803916,38.17543881123088,32.71956482343904,41.3289118559993
1998-09-11,41.11479888214908,38.695317158691154,32.76009195489348,40.69345452505196
1998-09-14,41.864575069291654,38.33533279718239,33.97649555214536,41.82398333166703
1998-09-15,41.84982073267489,37.28790619587319,35.268602646732816,40.51414966886375
1998-09-16,41.307614719812214,36.269047519222354,35.38716751975113,38.955738233980775
1998-09-17,41.58391756844631,36.5652975681153,33.89830320704226,37.188212890666165
1998-09-18,41.61784977360732,35.45442520147562,32.59269320700124,35.53753316570236
1998-09-21,41.68121221249248,34.40473316062014,33.67172756164396,37.179487681954434
1998-09-22,41.71351338639706,33.42738282984128,31.75814670026706,35.526667491106906
1998-09-23,43.58052464405265,35.12031919520442,30.245940510993137,33.91188222843902
1998-09-24,44.1380126166042,35.124260244060096,28.906342528162206,32.44816213616027
1998-09-25,44.10932008395936,34.062630727936266,31.1703850060986,32.096460120431246
1998-09-28,41.98177173858568,33.05736376599385,31.92899335012283,33.287665599839485
1998-09-29,41.61607765481751,32.05053690313221,30.20865269081917,31.748019061041568
1998-09-30,34.81527986249207,33.32877220631235,28.76225712747559,30.29890212643484
1998-10-01,34.211757399542115,34.430547271559135,27.17620170149552,28.769629459132197
1998-10-02,34.663882324243815,33.97804310362484,29.35945323159922,32.96611175628812
1998-10-05,34.90752842802393,33.39622567297123,31.28596351791378,36.094450984880545
1998-10-06,34.797660878045065,32.41662738676931,31.182597249551247,34.697851190475454
1998-10-07,30.1616754232023,31.912347006383833,31.02307459432997,34.202077435692274
1998-10-08,29.893206988316646,31.269872468820186,29.769761034243565,32.775453990344275
1998-10-09,30.06160965589137,31.918462789640078,29.70415817639446,32.41708901091635
1998-10-12,28.62922943586497,31.38430823865231,29.329120232316548,31.713469576438
1998-10-13,27.61477288367634,30.449406700485927,30.401934424711673,30.94442367427675
1998-10-14,27.76337174727082,29.815083526605253,30.014253308750117,29.74935805180965
1998-10-15,31.308924016312663,32.98953501439068,28.686475597563525,28.420741228105378
1998-10-16,29.96228837065355,32.15442346670619,28.08347236602085,27.179226455900725
1998-10-19,29.99189314565796,31.25178401115747,31.25869215691145,27.933589371720068
1998-10-20,29.985192406889162,30.304963713906584,30.290666051697237,26.65265346522056
1998-10-21,29.985570974990956,29.462742666120832,29.06736701065238,25.30182053655518
1998-10-22,27.615201094033925,28.732755691673262,27.46432925466051,23.875114754520123
1998-10-23,26.53215726611518,28.000425969076463,26.330902059016214,22.508048850175555
1998-10-26,26.5312098116151,27.154022213061424,25.48023336141274,21.25860360332795
1998-10-27,26.647238217931484,26.448984465221027,24.886435121136255,20.697977377556718
1998-10-28,26.654111826097733,25.662828136148125,23.3504196834968,19.272180945948154
1998-10-29,24.498216272259157,25.70125000863467,22.65104567219551,18.63801956364599
1998-10-30,21.345178963669056,25.32765537586773,21.267396269248984,17.334862163074455
1998-11-02,21.100036215416935,24.973956148459482,22.18186139866427,17.933566397087965
1998-11-03,20.062721794185098,24.214609316566328,21.907689845097217,17.33841441528441
1998-11-04,19.76095364022117,23.635276431217182,21.850585281695,16.899404186683796
1998-11-05,18.461375985828422,23.506950620459303,20.69245629024376,15.806830510085327
1998-11-06,17.127113729631596,22.92190268993671,20.09702961278142,15.012309670963834
1998-11-09,16.95507991535368,22.52975910657253,20.416985706829525,15.08035709485413
1998-11-10,16.995057844821424,21.853623921397393,19.754897534254596,14.34254676742107
1998-11-11,17.269352104845975,21.337278052601032,19.81372685731607,15.283666198531442
1998-11-12,17.41442764287761,20.718615254934946,18.862166218258096,14.579207447015264
1998-11-13,11.623325718035062,20.279401417841207,18.563886917625663,14.65940418014387
1998-11-16,11.651225938993875,19.96900166723789,17.811075157620675,14.145759303228408
1998-11-17,11.62465747321277,19.396545272256766,17.43944064650627,13.60709138378054
1998-11-18,11.61072245078763,18.88755879597523,17.338966157206904,13.206459328369075
1998-11-19,11.655705080667508,18.517869826030736,16.289243754286094,12.520679432442854
1998-11-20,11.737349287696121,18.32567036154995,15.673440449302522,11.97700813106045
1998-11-23,12.490584248997287,19.549508813353917,15.465383495510057,11.559692294557436
1998-11-24,12.859805072805505,19.031113416589072,15.62057752857772,11.30422894379913
1998-11-25,12.215504235138082,18.495228115099106,17.31850485574612,11.929402769825085
1998-11-27,12.182089524406631,18.020383172405786,16.916508040261732,11.82706366307427
1998-11-30,15.252001736300707,19.87485418367994,16.19865774178364,11.2797434031341
1998-12-01,15.14532235898998,19.654886692097463,15.671875389403485,10.83438666300606
1998-12-02,14.982892282417778,19.102869484041594,18.031849165840118,17.920223503033412
1998-12-03,16.590654525516673,19.825266286789663,18.03336749667336,17.300234965004307
1998-12-04,18.077292196974525,21.177862047644563,17.49465581756243,16.789118244761944
1998-12-07,17.809457070425328,20.84674614777638,18.75800572727621,19.32769364008649
1998-12-08,17.92860064665924,20.317866616301703,20.25683036560289,19.0430118464949
1998-12-09,17.46239691870286,19.71111912926611,20.024936539891335,18.327253239059534
1998-12-10,18.501524257048725,20.06553326950958,19.57360650225731,17.928356570547727
1998-12-11,18.272316615391667,19.460184553353173,18.548862220451035,17.19710264201559
1998-12-14,20.002081091096493,20.69900472760485,19.41652475374367,19.02194524132697
1998-12-15,20.840720008697286,21.355272182176673,18.36772494262082,18.2349449533185
1998-12-16,20.67558521680673,20.706845108123098,20.017084783899282,21.79517847590364
1998-12-17,21.25888652074176,20.950797166087746,20.921832389219034,21.174828021266137
1998-12-18,21.3119978322821,20.483877352151424,19.915998672725806,20.26920578258408
1998-12-21,21.55638994782493,20.435772309459267,20.426548311913965,19.618837782710212
1998-12-22,21.390091316712176,19.81462077162262,19.914804427528594,18.820430173898178
1998-12-23,21.340637997946313,20.804262297765757,20.07490083575699,18.189175597730888
1998-12-24,21.268508911436506,20.183296620618922,18.98729960823177,17.43009711919973
1998-12-28,21.27543166345866,19.5699962322055,20.178899258127498,17.143855005463564
1998-12-29,21.639635662318675,19.658783708725984,19.350212150531338,16.493069615871807
1998-12-30,19.796813467595246,19.311327850065574,18.4429783504353,15.818597225286776
1998-12-31,19.683740779404253,18.742456085027857,18.793861250016253,15.388203674276172
1999-01-04,19.613185426493693,18.175004075043883,18.732893139032907,15.648559356420039
1999-01-05,18.490249702953864,18.38555764366587,18.0254305899802,15.109116320417757
1999-01-06,18.367228693272114,19.754911652721933,17.215574921993284,14.52567984836336
1999-01-07,18.3548917573477,19.169733718869704,17.70013309026836,14.206472632875682
1999-01-08,18.092879727301785,18.657786665454935,19.161210121421117,14.481279813665072
1999-01-11,18.596321075176235,18.412390752801265,18.422775360571826,13.948769917920867
1999-01-12,19.1123061585402,19.390550154737102,17.762977219966533,13.376697502423724
1999-01-13,19.262830969628027,18.86833893791489,17.866215966670847,14.080234218850766
1999-01-14,18.697000247087136,19.6086064325354,19.23568267318558,17.846082969683906
1999-01-15,19.516012161305063,21.407319062472137,18.725358829823737,17.363938104208685
1999-01-19,19.503465855440222,20.93315408895477,19.841997911516266,19.83123333030888
1999-01-20,19.022734180280295,20.345918727528097,21.5287729127145,19.75587491433691
1999-01-21,20.201553809074824,20.832194063100197,20.96981667567736,18.957070622743657
1999-01-22,20.101928403934302,20.441945486428835,20.095889280003,18.165649927091035
1999-01-25,20.218267231290096,20.013193376223875,21.025442573434773,20.289189575900362
1999-01-26,19.6106172645084,20.232899845075476,20.826764833230055,20.105377224493488
1999-01-27,19.798631071747693,19.82224485145863,20.334973096988215,19.307370881222635
1999-01-28,20.648973146513253,20.413606935651384,20.746418173833504,18.75412620421
1999-01-29,20.51643161779448,20.26640558221337,20.470713908593353,18.572601998202845
1999-02-01,20.377559086325732,19.752870995775922,21.206421521227895,18.174366434044096
1999-02-02,20.650609784194152,19.44670056228938,21.140731796342017,17.557112299021547
1999-02-03,20.761551117964554,19.106371900474578,20.606126990330985,17.16432732017413
1999-02-04,21.438121941670165,19.90184789806696,20.484159477820423,17.347438345152685
1999-02-05,20.04548827795023,19.50364922729485,20.063803656433304,16.67612724958936
1999-02-08,20.11017373081293,18.958952929957825,21.192752117376536,19.68835728226672
1999-02-09,21.328156905664212,20.35150323518231,20.88169456756543,19.44150636609405
1999-02-10,21.37400687440015,19.872393867160902,19.975596609517183,18.618862858159552
1999-02-11,22.156586020108243,21.513266896907936,21.588336254371594,22.539750953626726
1999-02-12,23.155997541608933,22.16040260553044,20.910209261690035,21.547102811626278
1999-02-16,22.418573894731605,21.80045346541188,22.472121213129093,21.17058859565052
1999-02-17,21.220769887912816,21.87237455269775,23.498188475002582,23.546848486112506
1999-02-18,21.432747421983738,21.615369398745372,23.06744874803205,22.54601289574462
1999-02-19,21.39241098705887,20.965730634025462,23.4794264771449,23.409786382215973
1999-02-22,22.423400319178597,22.740355511949073,23.21715637251417,22.443620036586445
1999-02-23,22.173821979747274,22.049546591871938,21.964124402552272,21.44396892016157
1999-02-24,22.73528495422345,22.067554517800954,23.65771941671859,21.143666238664174
1999-02-25,22.280973590261,21.554087448723717,22.477885990153172,20.210336283270994
1999-02-26,22.213771174116207,21.00222124764238,22.887931702440856,21.338588406274866
1999-03-01,21.241079816586463,20.373825873159568,22.390817446250963,20.876969091232173
1999-03-02,20.900932521200556,20.03818645760234,21.79315544701232,20.306449328133382
1999-03-03,20.908839768411955,19.440256109280824,20.82540557163068,19.45070693602236
1999-03-04,21.54490470207505,19.76578971635128,20.706756511503656,19.467396684518764
1999-03-05,22.86755301412356,21.125303561098878,19.612819741898974,18.596231074513593
1999-03-08,21.875185131985464,20.60030969339235,20.15582560447596,18.002659063980918
1999-03-09,21.694314629301157,19.99198919536893,21.572610713158472,17.76675852555465
1999-03-10,21.727014761051276,19.49864975514224,20.854769048174607,17.009096745837724
1999-03-11,19.975571467407196,19.183978668985844,20.030728052665268,16.346155638287257
1999-03-12,20.031177401983737,18.622645661358746,19.38768750843805,15.668870644249807
1999-03-15,18.59058644301053,18.448218821074477,19.095540410864427,15.085378248766087
1999-03-16,16.95988152223533,17.888128300883128,18.350038002630257,14.55975929992787
1999-03-17,17.081117828838668,17.530562939081584,18.281950994762763,14.093745267164676
1999-03-18,16.463559896456523,17.88644889391135,17.37863898143472,13.49764551380986
1999-03-19,17.201566537911734,18.084843514905394,17.185091927016945,13.725895575622324
1999-03-22,17.25853775030269,17.547201983023726,17.77047855011715,13.501396252816841
1999-03-23,17.802198823969047,20.04319184033721,18.359282486529185,15.513377288229737
1999-03-24,17.901648466441745,19.53341599484379,17.546114239344657,14.942928578739743
1999-03-25,18.050418968949014,20.02430987470237,20.05842547260524,21.972327892938996
1999-03-26,17.99092876308832,19.535557869175076,19.374738571440034,20.99379339265549
1999-03-29,19.0382516815406,20.64292147931791,20.051190676491355,20.37559366575488
1999-03-30,19.291072803433217,20.2097819442751,19.684348937631594,19.84095565256038
1999-03-31,19.48666476140484,20.0652612468569,20.922954019010188,19.408763999184796
1999-04-01,19.520566563392254,19.579733355527107,20.62434834865844,19.208354797187702
1999-04-05,20.077927208129385,20.658589719477693,20.841504928466367,19.704778617335066
1999-04-06,18.75628118260355,20.05185011582074,20.218086454426334,18.937383162062893
1999-04-07,18.791591925756187,19.620287631606207,21.303158750451818,18.585638376113675
1999-04-08,19.121845759569357,19.662685214053287,20.52363091110261,17.951939488734723
1999-04-09,19.091637458943282,19.10542574789978,20.051099479961422,17.28679793613663
1999-04-12,19.061313922429683,18.757361936685427,20.23853875351065,16.77944553674863
1999-04-13,19.238462010685087,18.361034413910076,19.411267084824487,16.126196475585918
1999-04-14,19.980182346550286,18.853182110103887,19.064979590130854,15.553013545638969
1999-04-15,20.049914219867986,18.3522333738677,18.817046268477096,15.552804211136406
1999-04-16,19.924693035294393,17.829207395920516,19.64782435128952,17.850464411368204
1999-04-19,20.848515837363713,19.397759781510302,19.166871934416665,17.420888225282198
1999-04-20,20.88009062012788,19.46028996662723,18.528079621985484,16.886227715292375
1999-04-21,22.253543290905238,20.825256527167486,20.176635975759414,21.115389278246084
1999-04-22,20.248642539201846,21.226925069767887,20.367719120817053,20.390345638142403
1999-04-23,20.31111295186094,20.587998049980968,21.641566040798057,20.027907755827364
1999-04-26,19.706393571220033,19.98167993807572,22.180168733874478,19.49584980543295
1999-04-27,19.48698115839338,19.388989314118138,21.246170879097264,18.752674120157636
1999-04-28,18.69737703682687,19.104647267081038,20.27497636183321,18.00389662585542
1999-04-29,18.63088634078229,18.668957895669,19.31652301059953,17.29367423454834
1999-04-30,18.259561765978603,18.236045431047778,19.321682297729794,17.541530782446397
1999-05-03,18.742922814484697,18.55328643510252,19.009592744658615,17.316432987124834
1999-05-04,18.547488599780408,19.143763399182877,18.693539431124158,17.07390145728033
1999-05-05,18.89947567601526,19.085149294055466,19.131104981827317,16.598086562619727
1999-05-06,19.249336856101245,19.02648090845076,20.081911484538633,18.98486174262731
1999-05-07,19.020572646246034,18.826559428144073,20.118306940260496,18.341092474167002
1999-05-10,19.020689484274317,18.303707719553326,20.369172398134662,19.00264161385686
1999-05-11,19.260270028476832,18.287418470528852,20.18374077612558,18.33815199862878
1999-05-12,19.230092501557145,17.891896840252695,19.59621017210697,17.83076396900968
1999-05-13,18.27936147423624,17.376423468903056,19.644977757462126,17.252275762799155
1999-05-14,19.929476485603,18.894855091321425,19.142588413143145,16.622929937338863
1999-05-17,19.890864594132317,18.32581749190873,18.292116136166843,16.02011825960056
1999-05-18,18.12448700432176,17.85800667526494,19.857363159659837,20.19658414240698
1999-05-19,17.826474658870932,17.601570502153297,18.846067515444613,19.418473436981248
1999-05-20,16.12423820382187,17.13698458173468,18.427215043478757,18.958196684092044
1999-05-21,15.056994510136242,16.800209020644022,18.1934065171689,18.309093772600292
1999-05-24,16.159544526053438,17.717863695471223,17.762421449329214,17.83738650284358
1999-05-25,16.925844377288673,18.430627241283972,17.61341163594855,17.65830748568417
1999-05-26,18.039234108736483,18.886670627150963,18.7893797700541,20.06958808346496
1999-05-27,18.747088724364048,19.611458464503478,19.757055513402687,21.876656882473156
1999-05-28,19.733601036135116,19.984050289260612,20.27823169705169,21.20375838727252
1999-06-01,19.737067999123752,19.507855693047304,21.23483166758602,23.099162258346855
1999-06-02,18.889030621117694,18.914289451501794,21.671270390797414,22.340651015121896
1999-06-03,18.201568499808136,18.392816172883162,21.22883347952436,21.7964694526329
1999-06-04,19.373158201659376,19.690867487655623,20.191571188632466,20.94306419538821
1999-06-07,19.065471542414443,19.193161802863585,19.422625117261504,20.131722202248366
1999-06-08,19.243308347207886,19.27924478546117,20.601255362555925,19.699332439445662
1999-06-09,19.23240453075724,18.69591692270479,19.947853515081004,18.95918936410532
1999-06-10,19.081743523271108,18.724100257936083,20.361426759994565,19.866762677737295
1999-06-11,18.927573120185365,18.360734612271276,19.29985390595907,19.100274470834247
1999-06-14,18.865163016783022,17.801721434580774,19.67379685080232,19.803568282175625
1999-06-15,17.676323177417682,17.392268481611563,19.47946406380716,19.577295976416934
1999-06-16,19.46464704698741,18.94906710443845,18.520259124693002,18.816732344341094
1999-06-17,19.562323605796045,18.578532993092455,18.04822379267638,18.145927997827798
1999-06-18,19.366490324130968,18.03270645505501,19.452237174529294,17.900858112966706
1999-06-21,19.37321791584936,17.573702872853715,19.103823550305258,17.30845379091511
1999-06-22,19.555957117368912,17.457010856351765,18.242310807449343,16.6556625475143
1999-06-23,18.44430396665757,16.945134080915995,17.705316536827805,16.104088435751372
1999-06-24,17.982809255807062,17.19444392152904,17.903780058445378,16.69539884000708
1999-06-25,17.185397879768463,16.67121064334177,17.2894622960689,16.21234364329984
1999-06-28,16.259789808841813,16.8364987667318,17.888724083025622,17.503927727231538
1999-06-29,16.171765400066366,17.332335209796383,17.13253530007034,16.904221381941152
1999-06-30,16.59943843110759,17.866808258791583,17.367122620020588,16.36598818945769
1999-07-01,16.61099772162871,17.478506816792102,17.953564081081094,15.910661669501858
1999-07-02,16.6783078542449,17.188741949051785,18.565870562927632,15.496377257478208
1999-07-06,15.385172899464955,16.687662294055478,18.129150938749532,14.967807141794767
1999-07-07,15.3975812590771,16.32311808773765,17.86207757448731,14.488245897901061
1999-07-08,14.448244904288558,15.830938058699545,17.297325886617788,14.09314092387805
1999-07-09,14.48677786088925,15.5450039669768,16.878828871167357,13.607385323545904
1999-07-12,13.614458810911032,15.116015956587054,16.240682708759323,13.17110405741393
1999-07-13,13.3537825098181,14.73649676281534,15.96243499331301,12.739373122076861
1999-07-14,13.301614925127572,14.34516100528532,15.494015446395531,12.524824722127898
1999-07-15,13.378533467702727,14.265140426313502,15.2347748545142,12.425895794541873
1999-07-16,11.646745779392472,14.058024545125955,14.697901103890374,12.000301182095296
1999-07-19,12.13723542122433,13.969567228478622,14.694395490769848,11.6596097719688
1999-07-20,14.770233252774394,16.00731984424216,14.47643944592134,11.268825535854832
1999-07-21,14.720335671217919,15.531968272253058,14.720758799824349,12.090940885128447
1999-07-22,15.101709767970073,15.93112002970623,16.583044765561716,17.498049372460898
1999-07-23,15.125906781056006,15.488778703114683,15.825240689551215,16.85844031972516
1999-07-26,14.54581366346413,15.247140402032777,16.545412904635725,18.173535559112043
1999-07-27,14.935306665384026,15.402794927863047,16.131200419562315,17.645409396568994
1999-07-28,14.447475130124248,14.951383190781359,16.125979367269665,17.565392598554602
1999-07-29,14.992387691069242,16.098803095404048,16.357417566468957,17.004639607229183
1999-07-30,14.099063395502412,16.01498895362411,15.645445463574106,16.410655513151575
1999-08-02,13.838330291753653,15.528346140484489,16.885831509439036,19.09524408217937
1999-08-03,13.44177287353312,15.153507480404762,17.08037344329294,19.267291463960042
1999-08-04,13.91535913420201,15.515306195316567,16.40226699142337,18.61582044803452
1999-08-05,13.98271302779456,15.247067691625613,16.144045882653614,18.19477715428427
1999-08-06,14.192668279073983,15.312263692925429,16.766653037568577,19.184394681651504
1999-08-09,13.7663321912056,14.864488327759611,16.481764064434024,18.488950069208823
1999-08-10,14.107516415640003,15.233495040104478,16.808527071847884,18.911535660275504
1999-08-11,15.72673559637773,16.006936809369964,16.284469987551628,18.291689687504682
1999-08-12,15.547423910281905,15.560212829523687,16.876032867785177,19.237741254800472
1999-08-13,17.566282717059437,17.436665681428043,17.55953578617417,18.665464438970908
1999-08-16,17.345929492672067,16.929623373878808,17.090947980540676,18.13281987167297
1999-08-17,17.819127025540265,16.869215471113254,18.478309168117104,17.703420253086264
1999-08-18,16.49996130084573,16.68265567556764,17.710826948636,17.093340268294124
1999-08-19,16.56048551195087,16.39956352683437,17.72922588616167,16.53765334699634
1999-08-20,16.4934377611725,16.349223507754736,17.798200490499685,16.816532300416416
1999-08-23,17.648760267179835,17.251568005461245,17.70949147870046,16.82929110345548
1999-08-24,17.482270004397826,16.752214476205907,17.72537259888833,16.296678819256933
1999-08-25,17.665407847250748,17.04829479128829,18.52670974687154,15.873747903958654
1999-08-26,18.40987449445169,17.453881109913414,17.780893636181432,15.351774130635473
1999-08-27,17.63159416620373,17.37537688807387,18.13282856915691,14.932971468194362
1999-08-30,18.48680933594003,18.264629082684255,18.792413033470506,16.795713211986595
1999-08-31,18.507969537018276,17.740010319295035,18.966206082143334,17.345704124853185
1999-09-01,18.658753927669814,17.481452136611626,20.001993919026305,19.83942803781385
1999-09-02,18.3655513358815,17.308457745686834,19.36486917609234,19.237860912193867
1999-09-03,20.705893001758767,20.10933011318882,19.088281894751095,18.580920359722576
1999-09-07,20.40586482398014,19.594013002329387,19.1328348602091,18.760944759721323
1999-09-08,20.49143484557865,19.083913929287917,21.122318355893682,18.538469595799288
1999-09-09,19.814250445918887,18.53030956549178,20.63893987691312,18.180077395425602
1999-09-10,19.203605648116703,18.0027250269073,20.156700141279966,17.818553151065732
1999-09-13,19.30845519503488,17.588947149014146,19.294184593424827,17.18803064817964
1999-09-14,17.900831671632243,17.20415422851058,18.51030986408125,16.58227064171543
1999-09-15,18.53267848546108,17.522478017196093,18.268080169586185,16.43278197890254
1999-09-16,18.1432568350324,16.989338835418703,18.061795248762376,16.334089229610292
1999-09-17,18.51785556395544,17.20354215327259,18.657877393513708,17.801487192401385
1999-09-20,18.339554271738574,16.679483696924326,17.816876888842238,17.23306164771305
1999-09-21,19.44788366939067,18.142467490117735,18.128994680726468,16.688963529394897
1999-09-22,18.297457189529123,17.611294647415736,17.321554380874517,16.118740342097425
1999-09-23,19.664490846671615,19.317944983041684,18.794086582899087,19.96926352493513
1999-09-24,18.753761654090344,18.752387236393684,17.980065474216772,19.24061781503435
