date,close,high,low,open,volume,adj_close
1993-03-03,25.039379119873047,25.05671941012227,24.93533737837773,24.97001795887617,280100,25.039379119873047
1993-03-04,24.900644302368164,25.07404711784427,24.900644302368168,25.07404711784427,89500,24.900644302368164
1993-03-05,24.83128547668457,25.039368874533885,24.81394519353046,24.935327175609228,40000,24.83128547668457
1993-03-08,25.386186599731445,25.386186599731445,24.88331814932693,24.88331814932693,50800,25.386186599731445
1993-03-09,25.299474716186523,25.35149556892714,25.24745386344591,25.33415528468027,169300,25.299474716186523
1993-03-10,25.35150146484375,25.35150146484375,25.195438870326928,25.29948060000481,194400,25.35150146484375
1993-03-11,25.282136917114258,25.438199490676695,25.247456345211496,25.36883834687117,70900,25.282136917114258
1993-03-12,25.02204704284668,25.091408226610632,24.865984379377778,25.074067930669642,643600,25.02204704284668
1993-03-15,25.143407821655273,25.143407821655277,25.004685571604764,25.004685571604764,310800,25.143407821655273
1993-03-16,25.143407821655273,25.21276894668053,25.143407821655277,25.143407821655277,30800,25.143407821655273
1993-03-17,24.987348556518555,25.108730541178954,24.95266798947273,25.108730541178954,21800,24.987348556518555
1993-03-18,25.143407821655273,25.24744950919316,25.091386977886334,25.091386977886334,59300,25.143407821655273
1993-03-19,25.105358123779297,25.244735545701737,25.105358123779297,25.244735545701737,66900,25.105358123779297
1993-03-22,24.965984344482422,25.01825088532921,24.844029082506584,24.861451262788847,183400,24.965984344482422
1993-03-23,25.018247604370117,25.053091960365062,24.983403248375172,25.03566978236759,55200,25.018247604370117
1993-03-24,25.018247604370117,25.122780672354953,24.86144800239287,24.983403248375172,37200,25.018247604370117
1993-03-25,25.175048828125,25.22731536548443,25.000827036926903,25.035671395166524,110100,25.175048828125
1993-03-26,25.03566551208496,25.175042912291417,25.01824333705915,25.15762073726561,101500,25.03566551208496
1993-03-29,25.14021110534668,25.262166391374002,25.053100186755735,25.053100186755735,87100,25.14021110534668
1993-03-30,25.209890365600586,25.209890365600582,25.140201656918897,25.175046011259738,56000,25.209890365600586
1993-03-31,25.19247817993164,25.349277836653204,25.192478179931637,25.279589100332508,111600,25.19247817993164
1993-04-01,25.105358123779297,25.227313367961433,25.053091590558385,25.227313367961433,129500,25.105358123779297
1993-04-02,24.58269500732422,24.89629423491588,24.58269500732422,24.89629423491588,59400,24.58269500732422
1993-04-05,24.704662322998047,24.774351074261794,24.6349735717343,24.774351074261794,172200,24.704662322998047
1993-04-06,24.634979248046875,24.75693459085899,24.56529048072567,24.75693459085899,129700,24.634979248046875
1993-04-07,24.722091674804688,24.722091674804688,24.617558517617354,24.66982509621102,28000,24.722091674804688
1993-04-08,24.687240600585938,24.826618105740973,24.58270747171966,24.826618105740973,180800,24.687240600585938
1993-04-12,25.03566551208496,25.053087687110764,24.8962881118785,24.931132461930115,348500,25.03566551208496
1993-04-13,25.08794403076172,25.175054947535198,25.00083311398824,25.018255297342936,146100,25.08794403076172
1993-04-14,25.053104400634766,25.12279314722902,25.035682213986203,25.10537096058046,119600,25.053104400634766
1993-04-15,25.053104400634766,25.10537096058046,24.948571280743383,25.035682213986203,148600,25.053104400634766
1993-04-16,25.053104400634766,25.10537096058046,25.01826002733764,25.070526587283332,47900,25.053104400634766
1993-04-19,24.948575973510742,25.1227978727671,24.931153783585106,25.053109113064558,157000,24.948575973510742
1993-04-20,24.826602935791016,24.94855817828262,24.66980333830181,24.91371382328502,279500,24.826602935791016
1993-04-21,24.80919075012207,24.878879488184214,24.739502012059933,24.878879488184214,67900,24.80919075012207
1993-04-22,24.49557876586914,24.91371097808881,24.49557876586914,24.704644871978978,97700,24.49557876586914
1993-04-23,24.391048431396484,24.513003673553467,24.356204076494492,24.44331496374948,106000,24.391048431396484
1993-04-26,24.199411392211914,24.495588493484487,24.12972266250072,24.408477581345494,62600,24.199411392211914
1993-04-27,24.46075439453125,24.46075439453125,24.16457716895644,24.16457716895644,156800,24.46075439453125
1993-04-28,24.408472061157227,24.478160775107714,24.373627704181988,24.42589423964485,85900,24.408472061157227
1993-04-29,24.51302146911621,24.51302146911621,24.321377378028593,24.460754898819587,85000,24.51302146911621
1993-04-30,24.547855377197266,24.687232838529827,24.547855377197266,24.600121925196976,88500,24.547855377197266
1993-05-03,24.704662322998047,24.704662322998047,24.478173881390873,24.58270700828649,80500,24.704662322998047
1993-05-04,24.791767120361328,24.878878037860844,24.72207838636172,24.756922753361525,149100,24.791767120361328
1993-05-05,24.861446380615234,24.948557264920122,24.791757673171322,24.791757673171322,109000,24.861446380615234
1993-05-06,24.774337768554688,24.844026482390284,24.756915590095787,24.826604303931383,54700,24.774337768554688
1993-05-07,24.722091674804688,24.791780446262912,24.687247289075575,24.791780446262912,68000,24.722091674804688
1993-05-10,24.774337768554688,24.91371519622588,24.756915590095787,24.756915590095787,113900,24.774337768554688
1993-05-11,24.87887191772461,24.87887191772461,24.704650125583683,24.774338842440052,42600,24.87887191772461
1993-05-12,24.844036102294922,24.861458287499897,24.77434736147502,24.77434736147502,31000,24.844036102294922
1993-05-13,24.547855377197266,24.739499386529534,24.530433194530694,24.739499386529534,129100,24.547855377197266
1993-05-14,24.530427932739258,24.61753882738677,24.513005753809757,24.54785011166876,63500,24.530427932739258
1993-05-17,24.617536544799805,24.617536544799805,24.49558130360122,24.60011436748572,34000,24.617536544799805
1993-05-18,24.60011863708496,24.652385178098594,24.513007735395565,24.634962997760717,105200,24.60011863708496
1993-05-19,25.105358123779297,25.105358123779297,24.443315369647713,24.600114969310457,50200,25.105358123779297
1993-05-20,25.175048828125,25.175048828125,25.053093574286333,25.105360111645762,98200,25.175048828125
1993-05-21,24.948575973510742,25.227331012320917,24.931153783585106,25.192486632469645,221400,24.948575973510742
1993-05-24,25.053104400634766,25.140215333877588,25.000837840689076,25.000837840689076,30500,25.053104400634766
1993-05-25,25.105358123779297,25.157624657000213,25.105358123779297,25.157624657000213,191800,25.105358123779297
1993-05-26,25.41895294189453,25.43637511663195,25.157620320833246,25.175042495570665,102400,25.41895294189453
1993-05-27,25.33185386657715,25.45380914654004,25.297009500873468,25.45380914654004,53800,25.33185386657715
1993-05-28,25.209890365600586,25.314423428623115,25.08793512540763,25.314423428623115,79100,25.209890365600586
1993-06-01,25.453826904296875,25.54093787932869,25.262182759226874,25.297027149239604,28300,25.453826904296875
1993-06-02,25.41895294189453,25.50606381558163,25.27957554399518,25.384108592419693,20300,25.41895294189453
1993-06-03,25.33185386657715,25.366698232280832,25.279587318021626,25.366698232280832,21600,25.33185386657715
1993-06-04,25.244739532470703,25.262161712962403,25.140206449520516,25.262161712962403,32000,25.244739532470703
1993-06-07,25.157623291015625,25.29700070537028,25.157623291015625,25.29700070537028,121400,25.157623291015625
1993-06-08,24.931154251098633,25.087953963369696,24.931154251098636,25.087953963369696,104500,24.931154251098633
1993-06-09,25.018247604370117,25.122780672354953,24.983403248375172,25.018247604370117,43300,25.018247604370117
1993-06-10,25.03566551208496,25.053087687110764,24.948554636955922,25.000821162033343,17900,25.03566551208496
1993-06-11,25.14021110534668,25.175055472783058,25.035678003037546,25.12278892162849,647400,25.14021110534668
1993-06-14,25.105358123779297,25.19246901248082,25.105358123779297,25.175046834740517,64200,25.105358123779297
1993-06-15,25.053104400634766,25.15763752052615,25.05310440063477,25.140215333877588,142400,25.053104400634766
1993-06-16,25.105358123779297,25.105358123779297,24.983402879597165,25.053091590558385,330900,25.105358123779297
1993-06-17,25.19247817993164,25.192478179931637,25.10536725953077,25.15763381177129,37400,25.19247817993164
1993-06-18,24.985021591186523,25.17802386471395,24.985021591186523,25.17802386471395,58500,24.985021591186523
1993-06-21,25.037643432617188,25.0551890832357,25.00255213138016,25.0551890832357,29300,25.037643432617188
1993-06-22,25.055198669433594,25.072744326765132,25.020107354770524,25.072744326765132,137500,25.055198669433594
1993-06-23,24.827098846435547,25.055192334070643,24.827098846435543,25.055192334070643,227600,24.827098846435547
1993-06-24,25.160470962524414,25.160470962524414,24.897286119820183,24.897286119820183,243700,25.160470962524414
1993-06-25,25.142925262451172,25.213107887049777,25.125379606301518,25.142925262451172,44800,25.142925262451172
1993-06-28,25.42365837097168,25.423658370971676,25.230656133510884,25.265747449412846,439900,25.42365837097168
1993-06-29,25.300846099853516,25.388574415040246,25.26575477377882,25.388574415040246,207500,25.300846099853516
1993-06-30,25.300846099853516,25.388574415040246,25.26575477377882,25.335937425928208,437600,25.300846099853516
1993-07-01,25.230661392211914,25.33593536185953,25.19557006899604,25.33593536185953,605700,25.230661392211914
1993-07-02,25.090286254882812,25.160468873777592,25.002557981264342,25.1429232190539,285400,25.090286254882812
1993-07-06,24.827098846435547,25.12537494565067,24.79200754064553,25.055192334070643,246400,24.827098846435547
1993-07-07,24.897296905517578,24.93238823307997,24.809568586611594,24.809568586611594,343700,24.897296905517578
1993-07-08,25.17801284790039,25.23064980855802,24.879736737507145,24.914828044612232,248200,25.17801284790039
1993-07-09,25.248207092285156,25.248207092285153,25.12538746084249,25.178024445746487,378200,25.248207092285156
1993-07-12,25.230661392211914,25.24820705381985,25.178024407388108,25.213115730603977,373700,25.230661392211914
1993-07-13,25.213092803955078,25.31836667787556,25.07272763872777,25.248184095261905,389600,25.213092803955078
1993-07-14,25.300846099853516,25.3710287520029,25.21311778466678,25.230663447704128,617300,25.300846099853516
1993-07-15,25.1955623626709,25.28329064387797,25.142925393946655,25.28329064387797,443800,25.1955623626709
1993-07-16,25.125389099121094,25.23066307579339,25.090297773563663,25.213117413014675,216400,25.125389099121094
1993-07-19,25.107847213745117,25.125392879163527,25.037664552071476,25.125392879163527,188200,25.107847213745117
1993-07-20,25.17801284790039,25.178012847900387,24.96746500526986,25.09028458013767,68500,25.17801284790039
1993-07-21,25.160470962524414,25.160470962524414,25.072742681623005,25.142925306344132,142700,25.160470962524414
1993-07-22,24.985021591186523,25.160478203484182,24.985021591186523,25.125386881024653,632400,24.985021591186523
1993-07-23,25.107847213745117,25.107847213745117,25.020118886653066,25.037664552071476,286200,25.107847213745117
1993-07-26,25.248207092285156,25.300844077189154,25.178024445746487,25.178024445746487,121300,25.248207092285156
1993-07-27,25.230661392211914,25.283298377035724,25.142933084172235,25.265752715427787,92800,25.230661392211914
1993-07-28,25.17801284790039,25.23064980855802,25.1429215407953,25.178012847900387,30800,25.17801284790039
1993-07-29,25.318389892578125,25.388572539543,25.195570260389598,25.230661583872035,331000,25.318389892578125
1993-07-30,25.17801284790039,25.318378076320737,25.1429215407953,25.318378076320737,75300,25.17801284790039
1993-08-02,25.248207092285156,25.335935400458485,25.213115769015822,25.213115769015822,41300,25.248207092285156
1993-08-03,25.2657413482666,25.371015270551048,25.178013079696235,25.30083265569475,81600,25.2657413482666
1993-08-04,25.2657413482666,25.318378309408825,25.19555873341031,25.265741348266605,434000,25.2657413482666
1993-08-05,25.213092803955078,25.26572974091532,25.17800151264825,25.26572974091532,36800,25.213092803955078
1993-08-06,25.248207092285156,25.300844077189154,25.213115769015822,25.283298415554487,402300,25.248207092285156
1993-08-09,25.388559341430664,25.45874195191147,25.265739773089262,25.31837673094986,828200,25.388559341430664
1993-08-10,25.37101936340332,25.38856501994786,25.33592805031424,25.37101936340332,604900,25.37101936340332
1993-08-11,25.37101936340332,25.441201989581476,25.35347370685878,25.35347370685878,542200,25.37101936340332
1993-08-12,25.300846099853516,25.441211404152284,25.21311778466678,25.441211404152284,303700,25.300846099853516
1993-08-13,25.335920333862305,25.35346598506304,25.318374682661567,25.318374682661567,103500,25.335920333862305
1993-08-16,25.476293563842773,25.54647619074041,25.353473966771904,25.353473966771904,241800,25.476293563842773
1993-08-17,25.564016342163086,25.564016342163086,25.45874242448774,25.45874242448774,369300,25.564016342163086
1993-08-18,25.704376220703125,25.757013168595346,25.63419362351349,25.651739272810897,414300,25.704376220703125
1993-08-19,25.704376220703125,25.721921870000532,25.669284922108307,25.721921870000532,28500,25.704376220703125
1993-08-20,25.721935272216797,25.721935272216797,25.634206980019606,25.651752638459044,80700,25.721935272216797
1993-08-23,25.669296264648438,25.68684192169878,25.616659293497417,25.616659293497417,15600,25.669296264648438
1993-08-24,25.950027465820312,25.950027465820312,25.669296945568032,25.669296945568032,273400,25.950027465820312
1993-08-25,25.96759605407715,26.07287009213422,25.914959035048614,25.950050381067637,242300,25.96759605407715
1993-08-26,25.985116958618164,26.125482208901044,25.879843020906005,25.985116958618164,120000,25.985116958618164
1993-08-27,25.96759605407715,25.96759605407715,25.914959035048614,25.914959035048614,25700,25.96759605407715
1993-08-30,26.072839736938477,26.107931042102596,25.985111474028187,25.985111474028187,183500,26.072839736938477
1993-08-31,26.143022537231445,26.143022537231445,26.020202968264584,26.05529427368369,66500,26.143022537231445
1993-09-01,26.107942581176758,26.160579562187195,26.05530560016632,26.05530560016632,136500,26.107942581176758
1993-09-02,26.020214080810547,26.16057936243326,26.002668420607705,26.12548804202758,472400,26.020214080810547
1993-09-03,26.03774642944336,26.07283773190892,25.967563824512247,26.002655126977803,630500,26.03774642944336
1993-09-07,25.8623046875,26.072852622540708,25.827213364993217,26.03776130003392,196400,25.8623046875
1993-09-08,25.774568557739258,25.86229683737758,25.599111998462615,25.86229683737758,269900,25.774568557739258
1993-09-09,25.827213287353516,25.844758948554166,25.669302336547688,25.669302336547688,239200,25.827213287353516
1993-09-10,26.05530548095703,26.072851141213565,25.862303218135125,25.8973945386482,106500,26.05530548095703
1993-09-13,26.072839736938477,26.14302234726671,26.072839736938477,26.14302234726671,66900,26.072839736938477
1993-09-14,25.96759605407715,26.00268740009617,25.87986768902959,26.00268740009617,184500,25.96759605407715
1993-09-15,26.03774642944336,26.05529208067614,25.774561660951683,25.862289917115575,101000,26.03774642944336
1993-09-16,25.932477951049805,26.02020622557974,25.914932296143817,26.002660570673754,54300,25.932477951049805
1993-09-17,25.88218879699707,25.935153712679874,25.846878853208533,25.917498740785604,200900,25.88218879699707
1993-09-20,25.670352935791016,25.970487736278255,25.670352935791016,25.91752277148639,57800,25.670352935791016
1993-09-21,25.582063674926758,25.740958480361083,25.31723899920288,25.7056485235979,318200,25.582063674926758
1993-09-22,25.793930053710938,25.82924001956133,25.635035207384178,25.67034517323457,439700,25.793930053710938
1993-09-23,25.935165405273438,25.952820385127264,25.82923552615047,25.864545485858127,88500,25.935165405273438
1993-09-24,25.86453628540039,25.917501206121347,25.829226338253086,25.899846232547695,53500,25.86453628540039
1993-09-27,26.147031784057617,26.147031784057617,26.058756862436894,26.058756862436894,274600,26.147031784057617
1993-09-28,26.094057083129883,26.164676994044985,26.076402105401108,26.164676994044985,158300,26.094057083129883
1993-09-29,26.00578498840332,26.164679805033074,25.97047502915226,26.09405988653096,221000,26.00578498840332
1993-09-30,25.952823638916016,26.058753531319752,25.899858692714144,26.005788585117884,99300,25.952823638916016
1993-10-01,26.076400756835938,26.1117107104674,25.882196011862884,25.91750596549435,22700,26.076400756835938
1993-10-04,26.11171531677246,26.111715316772464,26.041095397051645,26.111715316772464,1038500,26.11171531677246
1993-10-05,26.076400756835938,26.164675640914595,25.988125872757276,26.164675640914595,436500,26.076400756835938
1993-10-06,26.058752059936523,26.199991908499864,26.058752059936523,26.09406202207736,209200,26.058752059936523
1993-10-07,25.988149642944336,26.094079600728076,25.970494649980377,26.094079600728076,59400,25.988149642944336
1993-10-08,26.0234432220459,26.076408167545313,25.829238421881374,26.058753185712174,54400,26.0234432220459
1993-10-11,26.076400756835938,26.129365687283133,26.076400756835938,26.076400756835938,467100,26.076400756835938
1993-10-12,26.11171531677246,26.129370296702668,26.094060336842258,26.111715316772464,26200,26.11171531677246
1993-10-13,26.11171531677246,26.129370296702668,26.076405356912055,26.129370296702668,139100,26.11171531677246
1993-10-14,26.44715118408203,26.44715118408203,26.147016624583102,26.217636520935795,108100,26.44715118408203
1993-10-15,26.588403701782227,26.64136864939534,26.500128789093708,26.570748719244524,1502500,26.588403701782227
1993-10-18,26.517784118652344,26.570749066958573,26.482474153114858,26.570749066958573,722400,26.517784118652344
1993-10-19,26.323572158813477,26.535431894498092,26.323572158813477,26.48246696057694,880100,26.323572158813477
1993-10-20,26.358888626098633,26.411853573103517,26.305923679093745,26.411853573103517,230400,26.358888626098633
1993-10-21,26.323572158813477,26.37653709273463,26.28826220286604,26.37653709273463,56200,26.323572158813477
1993-10-22,26.199981689453125,26.46480630221714,26.199981689453125,26.358876457111535,390700,26.199981689453125
1993-10-25,26.270618438720703,26.30592840974049,26.14703354015145,26.217653482191025,114500,26.270618438720703
1993-10-26,26.252952575683594,26.270607553878406,26.16467768470954,26.252952575683594,186200,26.252952575683594
1993-10-27,26.270618438720703,26.288273424230596,26.217653482191025,26.217653482191025,118400,26.270618438720703
1993-10-28,26.464834213256836,26.535454184473,26.30593927802047,26.30593927802047,129600,26.464834213256836
1993-10-29,26.464834213256836,26.48248920606088,26.429524227648756,26.447179220452796,80700,26.464834213256836
1993-11-01,26.535425186157227,26.553080159667644,26.429495345094722,26.429495345094722,36400,26.535425186157227
1993-11-02,26.517784118652344,26.55309408418983,26.358889273733656,26.5001291358836,262100,26.517784118652344
1993-11-03,26.182327270507812,26.50011681256387,26.05874244859712,26.50011681256387,479100,26.182327270507812
1993-11-04,25.899850845336914,26.18233047282525,25.882195868618894,26.18233047282525,130400,25.899850845336914
1993-11-05,26.0234432220459,26.0234432220459,25.723308530882544,25.829238421881374,363200,26.0234432220459
1993-11-08,26.058752059936523,26.129371984218196,25.970477154584437,26.041097078866105,367600,26.058752059936523
1993-11-09,26.076400756835938,26.252950524993256,26.058745780020203,26.235295548177522,246900,26.076400756835938
1993-11-10,26.270618438720703,26.270618438720703,26.00579365607231,26.07641359811188,46500,26.270618438720703
1993-11-11,26.199981689453125,26.341221482927267,26.182326715268857,26.270601586190196,88900,26.199981689453125
1993-11-12,26.323572158813477,26.411847048682066,26.235297268944887,26.252952246918607,108200,26.323572158813477
1993-11-15,26.305917739868164,26.376537653263785,26.235297826472546,26.376537653263785,243300,26.305917739868164
1993-11-16,26.42951202392578,26.4471670085777,26.25296217740657,26.358892085318097,492600,26.42951202392578
1993-11-17,26.288265228271484,26.447160048321482,26.217645308249264,26.447160048321482,39600,26.288265228271484
1993-11-18,26.217639923095703,26.305914804991648,26.14702001757895,26.252949875854082,240800,26.217639923095703
1993-11-19,26.164676666259766,26.19998662127496,26.11171173373697,26.129366711244568,106000,26.164676666259766
1993-11-22,26.00578498840332,26.11171486615649,25.917510090275677,26.09405988653096,165300,26.00578498840332
1993-11-23,26.147031784057617,26.16468676838176,26.005791909464463,26.147031784057617,89700,26.147031784057617
1993-11-24,26.252952575683594,26.270607553878406,26.18233266290435,26.217642619293972,77200,26.252952575683594
1993-11-26,26.270618438720703,26.32358339525038,26.25296345321081,26.32358339525038,1019800,26.270618438720703
1993-11-29,26.164676666259766,26.394191373858533,26.164676666259766,26.341226441335742,517500,26.164676666259766
1993-11-30,26.182327270507812,26.305912092418502,26.1293623468318,26.147017321390468,230000,26.182327270507812
1993-12-01,26.217639923095703,26.341224757750027,26.217639923095703,26.32356978137084,379200,26.217639923095703
1993-12-02,26.288265228271484,26.30592020827704,26.217645308249264,26.270610248265932,352000,26.288265228271484
1993-12-03,26.394189834594727,26.394189834594727,26.270604999248796,26.270604999248796,306000,26.394189834594727
1993-12-06,26.482465744018555,26.51777569834391,26.429500812530517,26.429500812530517,99500,26.482465744018555
1993-12-07,26.464834213256836,26.50014419886492,26.429524227648756,26.48248920606088,88800,26.464834213256836
1993-12-08,26.464834213256836,26.464834213256836,26.429524227648756,26.464834213256836,146700,26.464834213256836
1993-12-09,26.376544952392578,26.500129835034308,26.34123498592351,26.464819868565243,416500,26.376544952392578
1993-12-10,26.323572158813477,26.39419207070835,26.270607224892323,26.39419207070835,412900,26.323572158813477
1993-12-13,26.482465744018555,26.482465744018555,26.288260995229084,26.32357094955444,273200,26.482465744018555
1993-12-14,26.288265228271484,26.500124988338147,26.288265228271484,26.500124988338147,41900,26.288265228271484
1993-12-15,26.252952575683594,26.34122746665765,26.252952575683594,26.323572488462837,82600,26.252952575683594
1993-12-16,26.341232299804688,26.358887281238875,26.305922336936316,26.358887281238875,78200,26.341232299804688
1993-12-17,26.485992431640625,26.503768265487363,26.37933742856019,26.39711326240693,104700,26.485992431640625
1993-12-20,26.52153778076172,26.53931361037349,26.450434462314636,26.468210291926408,68800,26.52153778076172
1993-12-21,26.43267822265625,26.486005751013995,26.397126537084418,26.486005751013995,205700,26.43267822265625
1993-12-22,26.610424041748047,26.62819987611127,26.450441532479022,26.5037690355687,410300,26.610424041748047
1993-12-23,26.5926513671875,26.64597887661368,26.557099694236715,26.5926513671875,533800,26.5926513671875
1993-12-27,26.7348575592041,26.7348575592041,26.592650870059398,26.592650870059398,447100,26.7348575592041
1993-12-28,26.788171768188477,26.805947595506453,26.699292631598603,26.71706845891658,880600,26.788171768188477
1993-12-29,26.752641677856445,26.823745044442113,26.73486583621003,26.805969202795698,266700,26.752641677856445
1993-12-30,26.645978927612305,26.734858110159376,26.59265141808406,26.734858110159376,219900,26.645978927612305
1993-12-31,26.50377655029297,26.73486246253563,26.486000710889687,26.699310783729068,312900,26.50377655029297
1994-01-03,26.43267822265625,26.539333279371743,26.397126537084418,26.50378159379991,960900,26.43267822265625
1994-01-04,26.539325714111328,26.53932571411133,26.43267068779876,26.468222363236283,164300,26.539325714111328
1994-01-05,26.5926513671875,26.610427203662894,26.46822051185975,26.57487553071211,710900,26.5926513671875
1994-01-06,26.5926513671875,26.64597887661368,26.557099694236715,26.628203040138285,201000,26.5926513671875
1994-01-07,26.752641677856445,26.770417519502864,26.574883261392284,26.64598662797795,775500,26.752641677856445
1994-01-10,27.072593688964844,27.072593688964844,26.717077028571346,26.788180360650045,593700,27.072593688964844
1994-01-11,27.01926612854004,27.054817794498646,26.930386963643528,27.054817794498646,295200,27.01926612854004
1994-01-12,26.930391311645508,27.037046326741134,26.841512132399153,27.037046326741134,158400,26.930391311645508
1994-01-13,26.859277725219727,26.91260521243062,26.823726067079132,26.859277725219727,244300,26.859277725219727
1994-01-14,26.9659366607666,27.019264155810966,26.948160829085147,26.948160829085147,137200,26.9659366607666
1994-01-17,26.9659366607666,27.00148832412951,26.912609165722237,26.9659366607666,17700,26.9659366607666
1994-01-18,27.001495361328125,27.0370470339566,26.948167852385406,27.00149536132812,166400,27.001495361328125
1994-01-19,26.930391311645508,27.001494655042592,26.877063804097695,26.96594298334405,200800,26.930391311645508
1994-01-20,27.001495361328125,27.01927119764236,26.948167852385406,26.965943688699646,281100,27.001495361328125
1994-01-21,26.948163986206055,27.037043155025994,26.930388152442067,27.037043155025994,85600,26.948163986206055
1994-01-24,26.84151268005371,27.054822714597183,26.841512680053707,26.93039186111349,373800,26.84151268005371
1994-01-25,26.84151268005371,26.87706435247762,26.78818517141784,26.859288516265664,310400,26.84151268005371
1994-01-26,26.912620544433594,26.93039638363071,26.8059655092509,26.84151718764513,145100,26.912620544433594
1994-01-27,27.161489486694336,27.197041174504147,26.93040351593058,26.965955203740386,344500,27.161489486694336
1994-01-28,27.232582092285156,27.32146127665946,27.23258209228516,27.26813376603488,356500,27.232582092285156
1994-01-31,27.42812156677246,27.481449087641103,27.303690684745625,27.33924236532472,313800,27.42812156677246
1994-02-01,27.285907745361328,27.392562759349712,27.250356074031867,27.392562759349712,303600,27.285907745361328
1994-02-02,27.46366310119629,27.46366310119629,27.357008098861545,27.374783932584002,307600,27.46366310119629
1994-02-03,27.339237213134766,27.410340560893243,27.25035802843667,27.410340560893243,466100,27.339237213134766
1994-02-04,26.717065811157227,27.374771356741274,26.71706581115723,27.339219705628622,1403200,26.717065811157227
1994-02-07,26.84151268005371,26.91261602490153,26.645978481722192,26.645978481722192,516400,26.84151268005371
1994-02-08,26.859277725219727,26.894829383360324,26.752622750797943,26.894829383360324,188200,26.859277725219727
1994-02-09,26.9659366607666,26.983712492448056,26.84150583899642,26.877057502359328,144600,26.9659366607666
1994-02-10,26.7348575592041,26.965943429064243,26.7348575592041,26.948167592921155,883900,26.7348575592041
1994-02-11,26.82372283935547,26.89482614708073,26.628188743110996,26.752619531630206,519400,26.82372283935547
1994-02-14,26.859277725219727,26.948156870571214,26.734846921727645,26.77039857986824,2742100,26.859277725219727
1994-02-15,27.001495361328125,27.01927119764236,26.877064507128456,26.91261617975693,374700,27.001495361328125
1994-02-16,26.983722686767578,27.037050201958817,26.930395171576336,27.037050201958817,287600,26.983722686767578
1994-02-17,26.82372283935547,27.125911897187837,26.752619531630206,27.10813607025652,342400,26.82372283935547
1994-02-18,26.66374969482422,26.859283859252933,26.59264636230469,26.841508026123048,313300,26.66374969482422
1994-02-22,26.930391311645508,26.930391311645508,26.734857117303527,26.734857117303527,154500,26.930391311645508
1994-02-23,26.859277725219727,26.983708528711812,26.77039857986824,26.965932699641513,391700,26.859277725219727
1994-02-24,26.50377655029297,26.770414141342194,26.486000710889687,26.770414141342194,770800,26.50377655029297
1994-02-25,26.628198623657227,26.628198623657227,26.4859919554401,26.53931945602152,531300,26.628198623657227
1994-02-28,26.628198623657227,26.770405291874354,26.628198623657227,26.69930195776579,333000,26.628198623657227
1994-03-01,26.52153778076172,26.681520247267652,26.379331143867553,26.62819275843234,423600,26.52153778076172
1994-03-02,26.557092666625977,26.55709266662598,26.112696872338397,26.183800199424407,581500,26.557092666625977
1994-03-03,26.485992431640625,26.5215440993341,26.41488909625367,26.5215440993341,223200,26.485992431640625
1994-03-04,26.557092666625977,26.62819599371199,26.39711018068245,26.485989339539966,595800,26.557092666625977
1994-03-07,26.699304580688477,26.73485625123533,26.645977074868192,26.645977074868192,539800,26.699304580688477
